"rt" "xs" "id"
0.270747537869509 1 3
0.360243927321104 1 3
0.266285538654129 1 3
0.903530878644997 1 3
0.280003816818558 0 4
0.359830825242444 1 4
0.400224409267125 1 4
0.392724656997548 1 4
0.336218235192013 0 4
0.331003478276652 1 4
0.458605939025516 0 4
0.443547920095746 1 4
0.423413717163341 1 4
0.426688162080535 1 4
0.268152991780321 1 4
0.397632314729954 1 4
0.27732991403373 0 4
0.354249181887494 1 4
0.457875577205066 1 4
0.290559217345017 1 4
0.36505846454306 1 4
0.390614857944806 1 4
0.443755961335951 1 4
0.45559615366415 1 4
0.359973838322575 0 4
0.450860477340245 1 4
0.491226198647579 0 4
0.396717405281255 1 4
0.351430443342689 1 4
0.48561710896886 0 4
0.375229084494263 0 4
0.36169326873419 0 4
0.356334076538639 0 4
0.466870958644685 1 4
0.268828530125732 1 4
0.471066039188599 0 4
0.323722781430731 0 4
0.388478621044373 0 4
0.490185191541001 1 4
0.296744312258904 1 4
0.440049510334507 0 4
0.360461487053582 0 4
0.571528666416426 1 4
0.30748596887242 0 4
0.454151364327238 0 4
0.387383844718765 1 4
0.281834741626685 0 4
0.483986541138161 1 4
0.265163040699898 1 4
0.262451770517052 1 4
0.373877886396847 0 4
0.268809727047242 0 4
0.3662734347343 1 4
0.350226169969211 1 4
0.269013174361181 1 4
0.406611447273225 1 4
0.517023380126035 1 4
0.419332515209975 0 4
0.641249581884636 0 4
0.44490756444729 1 4
0.41417245754926 0 4
0.448009847430338 0 4
0.403417304102398 0 4
0.413228154537338 1 4
0.437432401295886 1 4
0.388389301722512 1 4
0.298764279840334 1 4
0.395467397945286 1 4
0.294016021405155 1 4
0.493791492582933 1 4
0.410128333022224 1 4
0.390411647705956 0 4
0.483079090908392 0 4
0.464522170542418 1 4
0.479222750046431 0 4
0.294227949826757 1 4
0.676860346845422 0 4
0.313017601823778 1 4
0.411858457141055 1 4
0.400594906376013 0 4
0.274403413724204 1 4
0.28300479979254 0 4
0.575273887074324 0 4
0.437152839762357 0 4
0.337635813949788 0 4
0.474903988089777 0 4
0.534600442905999 0 4
0.391740063857598 0 4
0.447647880218181 0 4
0.461004878122083 1 4
0.340076653080272 0 4
0.419851805271547 1 4
0.284867961934119 0 4
0.370316072191803 0 4
0.383299542145268 1 4
0.586354233624204 0 4
0.440320291126994 0 4
0.321810996082253 0 4
0.484330510420933 1 4
0.361635681230602 0 4
0.470686796741202 1 4
0.462984465151623 0 4
0.421258470850728 0 4
0.423798573208799 1 4
0.317528525518406 0 5
0.49761764896166 0 5
0.23653131716118 1 5
0.663366628873111 1 5
0.344699392191161 1 5
0.31625574638959 1 5
0.351114312007398 1 5
0.365255099520248 1 5
0.363030989179342 1 5
0.265459376129439 1 5
0.269348871523888 1 5
0.393198362855545 1 5
0.318515207630307 0 5
0.393230183964614 1 5
0.314571099773834 1 5
0.240163201663593 1 5
0.29393390242005 1 5
0.602433910723075 1 5
0.412049241583974 1 5
0.393988033696206 1 5
0.344192544960463 1 5
0.279157989201505 1 5
0.284868037420897 1 5
0.251365051812794 1 5
0.402845724359865 0 5
0.376403985805813 0 5
0.363378589895325 0 5
0.261183545370956 0 5
0.299489050693262 1 5
0.326001280424862 1 5
0.58900974640992 1 5
0.237075285915774 1 5
0.289576135555235 1 5
0.351696808066051 1 5
0.446919540799926 1 5
0.337465610297682 1 5
0.35186647414647 1 5
0.322062229588829 1 5
0.286797745639746 1 5
0.347500391803589 1 5
0.406873038904208 1 5
0.365237371649114 1 5
0.335884729136111 1 5
0.356922829832163 1 5
0.389403193888348 0 5
0.336296369670061 0 5
0.262207665639276 0 5
0.413188080953119 1 5
0.349345007790612 1 5
0.325815718011723 0 5
0.382058069889859 1 5
0.497881866115722 0 5
0.372872135910008 0 5
0.351538651864611 1 5
0.421765179071085 0 5
0.351992137988526 1 5
0.291915189301034 1 5
0.29272383352522 1 5
0.287397531820766 0 5
0.333546259304068 1 5
0.270908884722661 0 5
0.485780019667104 1 5
0.474416224397379 1 5
0.272087945970124 1 5
0.351901961138312 0 5
0.344730022481201 1 5
0.2505638349023 0 5
0.292061196887472 1 5
0.299105659103686 0 5
0.410967386054493 1 5
0.319325554923897 1 5
0.35584755327536 0 5
0.305715597519533 0 5
0.341461734304345 1 5
0.43768093462303 1 5
0.230404316477617 0 5
0.432514060324089 1 5
0.360204037333363 0 5
0.450299913375261 1 5
0.221816412653213 1 5
0.433331099588574 1 5
0.261287792390634 1 5
0.689365351104615 0 5
0.353411075293846 1 5
0.355926492059695 0 5
0.391288277216217 1 5
0.246435137338355 1 5
0.381570461056181 0 5
0.332648211500139 1 5
0.341241182098185 0 5
0.295663146565051 1 5
0.388756421850627 1 5
0.285676229992049 1 5
0.265314211446214 1 5
0.387345009961525 1 5
0.365101705464651 1 5
0.374058270713621 1 5
0.298680542844928 1 5
0.307264249723145 1 5
0.324036047341493 1 5
0.327970354392764 1 6
0.252577144220558 0 6
0.384379047243704 0 6
0.351331585982135 1 6
0.392234825595525 1 6
0.214358820732666 0 6
0.425607999015928 0 6
0.432585965907995 1 6
0.389166739235464 1 6
0.386395946190288 1 6
0.317658840238729 0 6
0.364025639739189 1 6
0.318781470446325 1 6
0.349614984239626 1 6
0.192618297914191 1 6
0.421162493461604 1 6
0.407121937565322 1 6
0.281499294205488 1 6
0.37186933269374 1 6
0.239668378949207 1 6
0.296236389321028 1 6
0.4524877701782 1 6
0.318480998528113 0 6
0.22604385230321 1 6
0.36250511454201 0 6
0.376593046907272 1 6
0.292704309755456 1 6
0.322724213580053 1 6
0.443615913255871 1 6
0.183418091057547 0 6
0.350236095286438 1 6
0.397375080434339 1 6
0.348113765323992 0 6
0.389154634724637 0 6
0.438747804146037 1 6
0.42330660047099 0 6
0.189013377747547 1 6
0.363367018578913 0 6
0.206359136357515 0 6
0.413121740977991 0 6
0.315812330728307 1 6
0.443899060725151 1 6
0.281261103556673 0 6
0.306683800986097 1 6
0.595862053150195 1 6
0.294159110856207 1 6
0.303136121200531 1 6
0.44573010852818 1 6
0.396964278091719 1 6
0.453575738243316 1 6
0.25602538795775 0 6
0.454210711235116 1 6
0.262443284461339 1 6
0.429910840861163 1 6
0.493610095296372 1 6
0.267962870328261 1 6
0.398043558740328 1 6
0.305842893534916 1 6
0.241347187517579 1 6
0.468146712260142 0 6
0.179286144551929 1 6
0.186352726399602 1 6
0.35410162848478 0 6
0.417378359172751 1 6
0.409451541029392 1 6
0.382600953770092 1 6
0.364086186821076 1 6
0.302489299719122 1 6
0.289104166304407 0 6
0.222205119386045 1 6
0.230394722620759 1 6
0.164841511540352 0 6
0.328368419150046 1 6
0.33703397638747 1 6
0.26566789851347 1 6
0.432958385867238 1 6
0.411821697051514 0 6
0.39730847877083 1 6
0.227374610799047 1 6
0.369326961620308 1 6
0.371715764175809 1 6
0.276493797025199 1 6
0.424902955171418 1 6
0.392345088697913 1 6
0.245502973871534 1 6
0.224830538761651 1 6
0.400333162875968 1 6
0.192372283163277 1 6
0.404440273531329 0 6
0.397393305596394 1 6
0.491188789244579 1 6
0.360100774878809 0 6
0.222624391322344 1 6
0.146658514892139 0 6
0.219918635018919 1 6
0.288588200177491 0 6
0.34842388209339 0 6
0.608351515446554 1 6
0.622252110922023 1 6
0.349444010650003 1 6
0.298763358263165 1 7
0.337194010357568 1 7
0.300419904213119 0 7
0.279811259631735 1 7
0.329601666260948 0 7
0.350721042589836 1 7
0.378059401517798 1 7
0.278449169823856 1 7
0.254866123101813 1 7
0.437964087763091 1 7
0.284182477012663 1 7
0.22439156324787 1 7
0.272348175519717 1 7
0.361587323424902 1 7
0.36322924364355 1 7
0.302516872617094 1 7
0.300135817308539 1 7
0.288769981556381 1 7
0.398232531362626 1 7
0.257870497338254 1 7
0.534183637162014 0 7
0.336444570044691 1 7
0.235604295663578 1 7
0.194807553709187 1 7
0.377869599374048 0 7
0.256560265832561 1 7
0.300097442452169 0 7
0.433191804964218 1 7
0.406663196963056 1 7
0.24523422586835 1 7
0.239434213106554 1 7
0.340076353763417 1 7
0.469258795117385 0 7
0.271287643283667 1 7
0.323580230207002 1 7
0.32182005039064 1 7
0.208387882940811 1 7
0.232425740214935 1 7
0.310845343858975 1 7
0.30998200990644 1 7
0.257293767100305 1 7
0.29646747594641 1 7
0.257718974394031 1 7
0.268576824517302 1 7
0.192086589069615 1 7
0.493904518809516 0 7
0.191629034688189 1 7
0.283179202761628 1 7
0.312005502080201 1 7
0.604887990404537 1 7
0.358327815502175 0 7
0.239824168351124 1 7
0.388084807393098 0 7
0.342973940629688 1 7
0.786531962281863 0 7
0.370541630059643 1 7
0.274949941258849 1 7
0.395144097015239 1 7
0.224802816230658 1 7
0.281824446291545 1 7
0.23439729448147 1 7
0.276252927753885 1 7
0.260651004043573 1 7
0.212707984802109 1 7
0.485135696614957 0 7
0.32466615081784 1 7
0.258223514521951 1 7
0.323753817218071 1 7
0.472438678382209 1 7
0.353530975697086 1 7
0.413876291923471 1 7
0.233998160856886 1 7
0.214010008589024 1 7
0.254260687421913 1 7
0.608599597278199 1 7
0.383415793724147 1 7
0.247727738112922 1 7
0.445785748368176 1 7
0.349213190783686 1 7
0.300250313270178 1 7
0.404326888287707 1 7
0.456664391752014 1 7
0.464370967558081 0 7
0.26392797364303 1 7
0.223341382884381 1 7
0.414595041387564 1 7
0.408258391325722 1 7
0.349417931581305 1 7
0.318677981124641 1 7
0.350995582464846 1 7
0.362069417506411 1 7
0.268567922273499 1 7
0.291887612331488 1 7
0.264540241069177 1 7
0.396566004305339 1 7
0.263667451239332 1 7
0.281747368504143 1 7
0.200047343751289 1 7
0.511016344305539 1 7
0.336930275963216 1 7
0.381234631621399 1 8
0.361429764102849 0 8
0.310074310063694 1 8
0.321467473800113 1 8
0.631927881926797 1 8
0.33509399966236 1 8
0.479431655777094 1 8
0.252100434154748 0 8
0.300690020409733 0 8
0.426575037851813 0 8
0.314991202636082 1 8
0.385244589448823 1 8
0.33685822700835 0 8
0.385066245420769 1 8
0.263192078458623 0 8
0.458148149498485 1 8
0.528305864196863 0 8
0.319771100718819 1 8
0.268564633888241 0 8
0.31073295723791 1 8
0.326273724950298 0 8
0.381880676393038 1 8
0.358838267201079 0 8
0.436502673161825 1 8
0.375281406971513 1 8
0.39824331965321 1 8
0.2802683287229 0 8
0.418160276904631 1 8
0.339218451432932 0 8
0.398994772611511 1 8
0.306190944679319 0 8
0.43121419450454 1 8
0.432223228224577 1 8
0.383183810265059 0 8
0.721253691844464 1 8
0.294617581728793 0 8
0.791243674449119 0 8
0.75527573402062 0 8
0.24647376316434 0 8
0.285692167702253 0 8
0.295020999537806 1 8
0.254167208034853 0 8
0.361041777732717 1 8
0.494507586683825 1 8
0.354853208726963 1 8
0.358057393534369 0 8
0.3436253821678 0 8
0.290032788474518 0 8
0.374902474076052 1 8
0.39440362223164 1 8
0.321987381535663 0 8
0.306458229915064 0 8
0.286350145063539 1 8
0.356764281611501 1 8
0.358629500293201 1 8
0.282559884957367 0 8
0.287754018144535 0 8
0.488150111178229 1 8
0.26280388420255 0 8
0.237723576495394 0 8
0.45651099218959 1 8
0.335384775526395 0 8
0.525713183301465 0 8
0.405863691576952 1 8
0.309418897875406 1 8
0.305073586606844 0 8
0.319355106186479 1 8
0.608165270157329 1 8
0.379703877247123 1 8
0.333489110652585 1 8
0.39317583174789 0 8
0.488285445467285 1 8
0.295365759820896 0 8
0.73315964117627 1 8
0.253114785222021 0 8
0.279344750900527 0 8
0.283123695980306 0 8
0.268700149397382 1 8
0.332428692678747 1 8
0.356818002862248 1 8
0.432573362875135 1 8
0.300836358983618 1 8
0.266353087229935 0 8
0.245973829684358 0 8
0.314009315819743 1 8
0.624220553035843 1 8
0.452465488955962 1 8
0.385896292684112 0 8
0.546213148377284 1 8
0.322997489304465 0 8
0.330192579366543 1 8
0.820708549856077 1 8
0.384663210745941 1 8
0.393960827691547 0 8
0.289378847217839 0 8
0.310059288166676 0 8
0.223960966807109 0 8
0.287581953639155 0 8
0.332492969903593 0 8
0.354433542599491 0 8
0.287900772361044 0 9
0.405958731926895 1 9
0.394347014627055 0 9
0.421418495521064 1 9
0.552979974065636 0 9
0.43431036247366 0 9
0.37326798632406 1 9
0.415623351807604 1 9
0.839900321889753 1 9
0.483146102408314 1 9
0.365090387693948 1 9
0.50436495642523 0 9
0.352087838184438 0 9
1.06471466717545 1 9
0.608442694766334 0 9
0.308295514004775 1 9
0.402827259753811 1 9
0.458560969435714 1 9
0.462108404716978 1 9
0.386828385914725 1 9
0.414503013642846 1 9
0.484318469351233 0 9
0.576358280609441 1 9
0.617754666405021 1 9
0.383732289790201 1 9
0.34905694193777 0 9
0.334467150407843 1 9
0.512549405370702 1 9
0.45021402992102 1 9
0.484830506988163 1 9
0.292665250013101 0 9
0.390951515565469 1 9
0.306543726892857 1 9
0.488543968129891 1 9
0.451188682794972 1 9
0.390062166458114 1 9
0.36700540503808 1 9
0.429011910373484 1 9
0.411513824616664 1 9
0.439832221456767 0 9
0.544013455874917 1 9
0.286019370071519 1 9
0.435929073071397 1 9
0.629057411763047 1 9
0.502873895512866 0 9
0.613827858962122 0 9
0.49971408906802 1 9
0.466953420378612 1 9
0.263756459799122 1 9
0.316351825909359 1 9
0.449936072178301 1 9
0.513300210193286 1 9
0.338320813249875 1 9
0.428851589535334 1 9
0.533859176580106 0 9
0.29781637353723 1 9
0.405730560362269 1 9
0.425533756723435 1 9
0.281582813793842 1 9
0.415431150449751 1 9
0.356134930549134 1 9
0.449956839695457 1 9
0.438402185481843 1 9
0.482984891588323 0 9
0.316653222916101 1 9
0.368266418830196 0 9
0.304382771498735 1 9
0.364691773003785 1 9
0.458930853291906 1 9
0.401530968340741 1 9
0.45667019858875 1 9
0.402769010801912 1 9
0.407365526145652 0 9
0.387940555752008 1 9
0.287666140933699 1 9
0.356438108539819 1 9
0.296959705892506 0 9
0.346469280156257 1 9
0.396495911996485 1 9
0.453140120149645 1 9
0.705719077286055 1 9
0.442174250635756 1 9
0.405690708489175 1 9
0.359231036292059 0 9
0.282272346202977 1 9
0.53022176745009 0 9
0.474597455491536 1 9
0.542135003511614 1 9
0.36969713482055 1 9
0.310589492878899 1 9
0.343583831698808 0 9
0.283298228449736 1 9
0.519766447230595 1 9
0.410892148654873 1 9
0.297054207328984 0 9
0.411006009550258 1 9
0.263495531055022 0 9
0.311583364771834 0 9
0.397461059868763 1 9
0.438731392714993 1 9
0.217149765712458 0 10
0.258182449125459 1 10
0.233325363156418 1 10
0.307732189653972 0 10
0.45726575159256 0 10
0.385231852584674 1 10
0.327412741166498 1 10
0.240945484124489 1 10
0.442520370955844 0 10
0.290117072836879 1 10
0.224233296002061 1 10
0.324290554729162 1 10
0.339797121737149 1 10
0.195837504835904 0 10
0.201195776027109 1 10
0.315683074623246 1 10
0.231688349873629 0 10
0.262223050172672 0 10
0.289532467646893 1 10
0.520513005073566 0 10
0.221168516283738 1 10
0.248523435349612 1 10
0.550929832846618 0 10
0.273405875639148 1 10
0.426292230588982 1 10
0.590589122209518 0 10
0.243791218988374 1 10
0.26402098518737 1 10
0.205944752543798 1 10
0.292987889540975 1 10
0.350268082529664 1 10
0.402189468790131 0 10
0.244977239103667 1 10
0.237029390506695 0 10
0.220428666062648 0 10
0.671539438589829 0 10
0.238261326904635 1 10
0.323975811884226 0 10
0.340667376014707 1 10
0.316541623810273 1 10
0.63099256988687 1 10
0.392623302940815 1 10
0.713240983806979 1 10
0.30033456594188 0 10
0.326483479561744 0 10
0.165715018465185 0 10
0.886525614736066 1 10
0.576413250117563 1 10
0.284689322908386 1 10
0.36072996365839 1 10
0.234418501252348 0 10
0.212022033409248 0 10
0.205233112858057 0 10
0.329569719792111 1 10
0.298746026906875 1 10
0.763413093852954 1 10
0.283454423155804 0 10
0.614320244305289 0 10
0.337742861055789 1 10
0.551579077491929 0 10
0.322275956473719 1 10
0.441149392422964 0 10
0.265171911461193 0 10
0.354961147667236 0 10
0.302359174300814 1 10
0.252367106845436 0 10
0.353505120335051 0 10
0.377740465084136 1 10
0.363753167154173 1 10
0.519273264755566 0 10
0.331636088386429 0 10
0.388748131205445 0 10
0.626681900337397 1 10
0.405761705315808 1 10
0.352234463070803 0 10
0.246582208477079 0 10
0.316919239894965 1 10
0.29308266725278 0 10
0.295016961028894 1 10
0.488491569135538 1 10
0.406137074548234 1 10
0.32964360811889 1 10
0.347263961716856 1 10
0.230332788372851 0 10
0.27440579694071 1 10
0.563609228472803 0 10
0.299842432994289 1 10
0.321431684678859 1 10
0.245527696693552 0 10
0.492032076191781 1 10
0.406134025014063 1 10
0.25699286567188 1 10
0.535682764277523 1 10
0.258279865257856 1 10
0.374226133232035 1 10
0.335032435940745 1 10
0.22963499125745 0 10
0.255543612678385 0 10
0.220581702641095 0 10
0.262860705652915 1 10
0.348276619842317 0 11
0.292252719193497 1 11
0.461801414693217 1 11
0.404944698343784 1 11
0.304748630172913 1 11
0.395842839823392 1 11
0.432390793104711 1 11
0.377097513021007 1 11
0.480950982457135 1 11
0.378084669284339 0 11
0.419663023863277 0 11
0.579633385314118 1 11
0.38175148516104 1 11
0.415782987917523 1 11
0.623624749958187 1 11
0.502864404686675 1 11
0.298633252658871 1 11
0.412065412540402 1 11
0.330767873160955 0 11
0.462491390470276 0 11
0.501120472056122 0 11
0.624841650687016 1 11
0.353504030489126 0 11
0.496986367166507 1 11
0.383818508899222 1 11
0.295761300345661 1 11
0.404211117775076 1 11
0.352221445169802 0 11
0.2631250792871 1 11
0.309719345753765 1 11
0.458495918054523 1 11
0.608792679037127 1 11
0.379731674434807 1 11
0.401773178988971 1 11
0.426616255260292 1 11
0.451988191237635 1 11
0.585105198468226 0 11
0.479313845079781 1 11
0.298557999631745 0 11
0.401797601585585 1 11
0.414149613265057 0 11
0.347529955046443 0 11
0.447058513075588 1 11
0.358998683405361 1 11
0.476375424527268 1 11
0.412556981585444 1 11
0.405977505148176 1 11
0.482688338406411 1 11
0.325523039791555 1 11
0.346471736253872 1 11
0.245744297911412 1 11
0.414314712225241 1 11
0.42659063181943 1 11
0.434815853575664 1 11
0.379070782019708 1 11
0.327048643585517 0 11
0.389599693024765 1 11
0.428484875460831 1 11
0.543448602746242 1 11
0.527937747874698 1 11
0.300783006805538 0 11
0.419657583970585 1 11
0.362318407310893 1 11
0.271361711109897 0 11
0.391493482859183 1 11
0.447536087629133 1 11
0.370566976773529 0 11
0.361089444356016 1 11
0.606554563683619 0 11
0.37150935960095 0 11
0.344012904257311 1 11
0.425134609642199 1 11
0.407111587490179 1 11
0.387739259484773 1 11
0.367205818491738 1 11
0.623005467887409 1 11
0.459652710954473 0 11
0.316750796421544 1 11
0.272338100319432 0 11
0.521100220058842 0 11
0.432547001817306 0 11
0.301648746080441 1 11
0.325499162628844 1 11
0.397160000700273 1 11
0.339933774085869 1 11
0.301621750000298 1 11
0.338768954115834 1 11
0.237402352349653 0 11
0.423369672137135 1 11
0.423730396660912 0 11
0.397093548540393 1 11
0.473855786270744 1 11
0.267836084946126 0 11
0.374230519324577 1 11
0.440888049870086 1 11
0.343276425351855 1 11
0.459746960035247 0 11
0.46425438537024 1 11
0.3109571067522 0 11
0.538278927888994 0 11
0.309445419136507 1 12
0.626616497242858 1 12
0.492771413185649 1 12
0.485005154172989 0 12
0.292219388262493 1 12
0.347124291537264 1 12
0.483110916291571 0 12
0.409927601824444 1 12
0.241698116783321 0 12
0.290086722133721 1 12
0.423268750793264 1 12
0.290390074404738 0 12
0.399401208133284 0 12
0.87302207045291 0 12
0.285003451964511 0 12
0.316292571882369 0 12
0.436846113734097 1 12
0.558277186754748 0 12
0.506732695887963 1 12
0.604458029448083 1 12
0.273516769111105 1 12
0.379060283635762 1 12
0.283722018415531 0 12
0.36744821935905 1 12
0.248422514983014 1 12
0.384076795689027 1 12
0.550395837789283 1 12
0.26612853536315 0 12
0.392594094736872 1 12
0.27229271083427 0 12
0.453350849364979 0 12
0.378643839253102 1 12
0.404078492587087 1 12
0.475835070221755 1 12
0.589897134802066 0 12
0.747897694650296 0 12
0.347986999944964 0 12
0.388868294357428 1 12
0.31073102708536 0 12
0.537921532133515 1 12
0.393128152936568 1 12
0.275718553930916 1 12
0.633687907451266 0 12
0.433307686925858 1 12
0.293145528200792 1 12
0.340216093469558 0 12
0.473082713694348 0 12
0.597897423006847 1 12
0.361240591813045 1 12
0.309435284392611 1 12
0.294921543048946 0 12
0.538613823116861 1 12
0.427122508585826 1 12
0.537850578595743 1 12
0.395642057460954 1 12
0.310625421773052 0 12
0.488691307643128 0 12
0.436892967020841 0 12
0.39233318580389 1 12
0.553888512893442 1 12
0.635035379100957 0 12
0.350536088165436 1 12
0.435876002980053 1 12
0.329258620166209 1 12
