"rt" "x" "id"
0.28996274071225 1 3
0.980783415598102 0 3
0.431448732526085 1 3
0.324386269726461 1 3
0.384788442048977 1 3
0.684187102229459 1 3
0.927061805489712 1 3
0.466196316223859 1 3
0.534531259201253 1 3
0.627786862769553 1 3
0.370548960818001 1 3
0.738107478559413 1 3
0.408229558430109 0 3
0.760090395584382 1 3
0.296072060627439 1 3
0.671628447346235 1 3
0.278787689543494 1 3
0.339572972563096 1 3
0.318833701129488 1 3
0.539375243813636 1 3
0.302593672039764 1 3
0.30168326322229 1 3
0.727504812271288 1 3
0.312779221306278 1 3
0.547703707719727 1 3
0.479362406119784 0 3
0.300936314093904 1 3
0.4874205746483 1 3
0.629002232407477 1 3
0.976194295400487 1 3
0.779234360890944 1 3
0.577163122434674 1 3
0.298971397553787 1 3
0.38949969092071 1 3
0.373586972106024 1 3
0.325500192663765 1 3
0.462832202450767 1 3
0.395941430486311 1 3
0.3287165275272 1 3
0.305555651442172 1 3
0.285214310984599 1 3
0.387673584185776 1 3
0.341482578706451 1 3
0.31868611159806 1 3
0.660310188861702 0 3
0.829023245445293 1 3
0.464334662420621 1 3
0.301897753756387 1 3
0.483158695120268 1 3
0.367127923927482 1 3
0.29447224716099 1 3
0.442124871283877 1 3
0.56295922431751 1 3
0.369704320478102 1 3
0.351258833864568 1 3
0.317131021540282 1 3
0.345991476897472 0 3
0.613293338230457 1 3
0.36170298688113 0 4
0.468830996144151 1 4
0.389123429940619 1 4
0.4209872143418 1 4
0.393084000995746 1 4
1.26393915828287 0 4
0.350022475520582 1 4
0.389627899518918 1 4
0.383858789775821 1 4
0.506490826908875 0 4
0.45833556594841 1 4
0.501709441789108 1 4
0.629893321400132 0 4
0.715397828146923 1 4
0.363141284260221 1 4
0.59043144855352 1 4
0.348277736788361 1 4
0.577779114644789 1 4
0.363847374362727 1 4
0.35919965571476 1 4
0.403537098296457 1 4
0.343229343511144 1 4
0.444275750512131 0 4
0.420596850027705 1 4
0.409632587379799 0 4
0.468501888327873 1 4
0.320394532480718 1 4
0.335581159717766 1 4
0.408579545486687 0 4
0.378687217865419 0 4
0.345546738496435 0 4
0.336182496573941 0 4
0.442958584855263 1 4
0.348471018473999 1 4
0.318329146373491 0 4
0.518503140968704 1 4
0.365361710933196 0 4
0.343382321666525 1 4
0.522998976447545 1 4
0.362932789732538 0 4
0.454240221491443 1 4
0.415065398117648 1 4
0.322832421538959 1 4
0.636690327911597 1 4
0.358266200447547 0 4
0.595659282066286 0 4
0.489242062061348 1 4
0.405322522215504 1 4
0.434368198690925 1 4
0.321973863281993 1 4
0.335693344581109 0 4
0.340612149188547 0 4
0.503631615822884 1 4
0.513831948577975 1 4
0.3750408972348 1 4
0.372431108016398 1 4
0.482633193617297 1 4
0.372067280326525 1 4
0.344474428377071 1 4
0.366831883830659 0 4
0.670832767302588 1 4
0.676784989014317 1 4
0.323923819509498 1 4
0.542174229022282 0 4
0.339584340270506 1 4
0.45781792781921 0 4
0.396029082910374 0 4
0.470556255478071 1 4
0.3519498730658 1 4
0.389556258723968 1 4
0.470786615189361 1 4
0.384432467236399 1 4
0.7009841430483 0 4
0.437171546433239 1 4
0.354322669288843 1 4
0.670836722144445 0 4
0.313878013031061 1 4
0.421065260864673 1 4
0.491198958537869 1 4
0.854982299648448 1 4
0.41071702477823 1 4
0.489630795306991 0 4
0.393748688183904 1 4
0.355609526066429 1 4
0.357147201449828 0 4
0.420524411208062 1 4
0.331685778056457 0 4
0.734373157347273 0 4
0.310250901896318 0 4
0.497227290756138 0 4
0.354467663210876 0 4
0.436833800863019 1 4
0.334101382119644 0 4
0.503096387721241 1 4
0.304942140393868 1 4
0.797005999534232 1 4
0.373574005581887 1 4
0.812016364298568 1 4
0.398937234647461 0 4
0.368165318444989 0 4
0.582673838983812 1 5
0.634228434222905 1 5
0.651694339715833 0 5
0.484214076295272 1 5
1.09333730553777 1 5
0.382217315517808 1 5
0.704938818354429 1 5
0.458680177473243 1 5
0.376882147116754 1 5
0.651440171567941 1 5
0.428891413914513 1 5
0.372405860455055 1 5
0.407520117613103 1 5
0.640853221509366 1 5
0.459131959804632 1 5
0.468275962959954 1 5
0.548384309725262 1 5
0.424333730668215 1 5
0.38170954907819 1 5
0.370426566225045 1 5
0.594736709609761 0 5
0.529861950345945 0 5
0.635340166252598 1 5
0.448299202604965 1 5
0.434291382442686 1 5
0.384721989547168 1 5
0.84653031867199 1 5
0.483574605540391 1 5
0.622361445756096 0 5
0.412025102114069 1 5
0.363370194608029 1 5
0.583100967677259 1 5
0.422909161088921 1 5
0.444484112649246 1 5
0.454949426897286 1 5
0.585858687784681 0 5
0.577807699736734 1 5
0.473003422843498 1 5
0.443841623441984 1 5
0.371624106177683 1 5
0.411346282451166 1 5
0.356218516436019 1 5
0.470177831017255 1 5
0.381653173258003 1 5
0.984784427385553 1 5
0.416874295080022 1 5
0.690208688959316 1 5
0.450516032099647 1 5
0.677645630311054 0 5
0.393230599691723 1 5
0.424178322386973 1 5
0.388982736869656 1 5
0.372101370360042 1 5
0.806536061769935 1 5
0.379708287820616 1 5
0.740745556269192 1 5
0.422971363538071 1 5
0.442092203420947 1 5
0.479460394889742 1 5
0.42287130396771 1 5
0.436012056111177 1 5
0.614000907327544 0 5
0.374366756971804 1 5
0.497865761134827 0 5
0.400214310742414 1 5
0.552355171081837 0 5
0.527075672637745 1 5
0.591608632146703 1 5
0.437652699475314 1 5
0.674978816812144 1 5
0.486373655719594 1 5
0.3655649855347 1 5
0.422735023457449 0 5
0.437601827340174 0 5
0.572542808883613 1 5
0.465846889653532 1 5
0.350221498623513 1 5
0.692282347953213 0 5
0.706622039080167 1 5
0.965598441442474 1 5
0.447975834983988 1 5
0.356996469400208 1 5
0.408375742061945 1 5
0.492561875223857 1 5
0.793789317729362 1 5
0.404314774855913 1 5
0.374710259298688 1 5
0.605074365893574 1 5
0.381608101782186 1 5
0.423638695303949 1 5
0.388614006380729 1 5
0.616883808299312 1 5
0.476443726521144 1 5
0.618184715152362 1 5
0.438416539685922 1 5
0.532146341453825 1 5
0.433289333963629 1 5
0.848952940227482 1 5
0.385872697960592 1 5
0.386424971521883 1 5
0.552552323374896 1 6
0.462532691391376 0 6
0.358233194769663 1 6
0.332424243772506 1 6
0.411017105092204 1 6
0.384682606732727 1 6
0.362970232623206 1 6
0.48457513366223 1 6
0.403445627302226 1 6
0.330225932117109 1 6
0.511687538177741 0 6
0.528335012013833 1 6
0.325838911952626 1 6
0.643877050502656 1 6
0.399345179404477 1 6
0.342463979887364 1 6
0.494610236260066 1 6
0.493769056896572 0 6
0.368957575066832 1 6
0.313245373165309 1 6
0.362769442562341 1 6
0.38914558734332 0 6
0.333919212142235 0 6
0.377144987782855 1 6
0.37957953777566 1 6
0.365037739531711 1 6
0.409227429606622 1 6
0.450339923192063 0 6
0.395689087859391 0 6
0.331295565409879 1 6
0.423143185311098 1 6
0.400314443320634 1 6
0.509872706365832 1 6
0.414423262946452 1 6
0.361356492713957 1 6
0.323532877208853 1 6
0.307868342833979 1 6
0.336848265941349 0 6
0.419987962993286 0 6
0.368812604294206 1 6
0.416407467309191 1 6
0.353097216251209 0 6
0.323002271201868 1 6
0.322242400753123 1 6
0.402420822011503 1 6
0.303321166316611 0 6
0.340397557025973 0 6
0.680117471421406 0 6
0.342601686575196 1 6
0.316948427784374 1 6
0.326873112452477 0 6
0.586665467447503 1 6
0.311787904262393 1 6
0.323040180952028 1 6
0.338422261156159 1 6
0.308456312352312 1 6
0.477545883748554 0 6
0.368188662391498 1 6
0.343430482383919 1 6
0.396956147433128 1 6
0.373446534666312 0 6
0.326626273523511 1 6
0.313754818378441 1 6
0.394073853652106 1 6
0.30808074875556 1 6
0.444800053761529 1 6
0.309265685467515 1 6
0.383543936575799 1 6
0.543466275071501 1 6
0.312730725256809 1 6
0.389457642308726 1 6
0.374016343448011 1 6
0.328077820422442 1 6
0.387072521658351 1 6
0.329839443066944 1 6
0.351727723871994 1 6
0.36071718414603 0 6
0.645819074053103 1 6
0.369387521322758 1 6
0.37410247062473 1 6
0.372112899125388 1 6
0.352530409517592 1 6
0.377753213468251 1 6
0.341186992611006 1 6
0.305419198161683 1 6
0.55372978265709 0 6
0.365930840446949 1 6
0.494307843169715 1 6
0.406293458744139 1 6
0.381190995905802 1 6
0.412026357808896 0 6
0.457367092366473 1 6
0.320603821527355 1 6
0.336798716119324 1 6
0.542471583468112 0 6
0.451493849361049 1 6
0.349878734286643 1 6
0.402889744683406 0 6
0.515016844810446 1 6
0.30205599462676 1 6
0.38690476849161 1 7
0.494852225762172 0 7
0.329946093552343 0 7
0.299417648350354 1 7
0.341703583208736 1 7
0.30465353521865 0 7
0.336429219719111 1 7
0.312608759256965 1 7
0.320869088284808 1 7
0.362726202845577 1 7
0.40441657795913 1 7
0.373495869428766 0 7
0.280493701298078 0 7
0.343460507917203 0 7
0.258990264863486 0 7
0.33662543355574 1 7
0.274064364085954 1 7
0.309669723645076 1 7
0.375931595449813 1 7
0.379262751087294 1 7
0.377028057123458 1 7
0.686927411670667 1 7
0.245906333954179 1 7
0.385064863854179 1 7
0.268140480437266 1 7
0.457352110400047 1 7
0.37460578361246 1 7
0.318469964211497 1 7
0.301177803281997 0 7
0.392090977608749 1 7
0.58664285586566 0 7
0.474060643337876 1 7
0.312604287488424 1 7
0.326188276022589 1 7
0.405257589483098 1 7
0.270841356576226 1 7
0.318074981472718 1 7
0.300794361103261 1 7
0.34513156107115 1 7
0.377361815063942 0 7
0.370917798540565 1 7
0.37855833925877 0 7
0.244159645363098 1 7
0.355254656999141 1 7
0.281531494943201 1 7
0.282211273388247 1 7
0.489986041280395 1 7
0.324392610780347 1 7
0.270595690885655 1 7
0.343082972556746 1 7
0.418633892875761 1 7
0.325007905075462 1 7
0.287549181024377 1 7
0.329644533679819 1 7
0.303260504479849 1 7
0.466878027938698 1 7
0.330857226310359 1 7
0.27864249004594 1 7
0.530094926595599 1 7
0.315375387340544 1 7
0.538827692751678 1 7
0.271388851021691 0 7
0.408639515894305 1 7
0.288073024632433 1 7
0.385030559986042 1 7
0.350399183756197 1 7
0.279752581977592 0 7
0.259429981732743 1 7
0.261891271317663 1 7
0.329735615549511 1 7
0.286412097847211 1 7
0.343556230834649 1 7
0.41189569784945 1 7
0.397611664640817 1 7
0.396605282653874 1 7
0.710889892987128 1 7
0.531359614415983 1 7
0.3433339132713 1 7
0.262531469109867 1 7
0.397045398214914 1 7
0.278625708321679 1 7
0.371040439221177 0 7
0.492209097622546 1 7
0.369770329667159 1 7
0.321886865228135 1 7
0.250046248342746 1 7
0.283843498394417 1 7
0.264277834393608 1 7
0.398916107918971 1 7
0.279820549787228 1 7
0.445732927072052 1 7
0.3377497690338 1 7
0.268877583280721 1 7
0.293599218090905 1 7
0.37264574053926 1 7
0.455119873956819 1 7
0.334768083507937 1 7
0.268441760140382 1 7
0.338822635068506 1 7
0.318631012404612 1 7
0.481586819735261 0 8
0.361152591681393 0 8
0.38207744373236 0 8
0.380854856549494 0 8
0.349001555653403 1 8
0.563954770241562 0 8
0.382933999415178 1 8
0.682457896270859 1 8
0.357519914520747 1 8
0.318988531522015 1 8
0.457816455483547 1 8
0.39239205594297 1 8
0.397865430115728 1 8
0.505457709652806 1 8
0.358959316794311 1 8
0.308344993254281 1 8
0.631661555103244 1 8
0.466892151254475 1 8
0.348901637431585 1 8
0.493955218064816 0 8
0.805559550114047 0 8
0.358084251786338 1 8
0.512940236176539 1 8
0.371140496999351 1 8
0.645909844262441 1 8
0.326746329704048 1 8
0.439637061665772 1 8
0.369189615495908 0 8
0.305200471189884 1 8
0.569940559325226 0 8
0.56453614747853 0 8
0.454128970864914 0 8
0.508158904277192 1 8
0.381911921505918 0 8
0.333791999449431 1 8
0.455136032908341 1 8
0.373177168327173 1 8
0.347869604624026 1 8
0.523590729253776 1 8
0.3299983383874 1 8
0.660358573649427 0 8
0.332392008336414 1 8
0.361572600639462 1 8
0.436903251241413 1 8
0.383505059636217 1 8
0.313704911940983 1 8
0.574460439615271 1 8
0.676137750021433 1 8
0.47057760325916 0 8
0.499034115789994 1 8
0.398902156937717 1 8
0.345163152567438 1 8
0.302837188669527 1 8
0.357983619243696 0 8
0.420286565429188 0 8
0.386586586885973 0 8
0.472103771897462 1 8
0.366287277084339 1 8
0.310097159240788 1 8
0.370609416497449 0 8
0.346983875794439 0 8
0.460507846712892 1 8
0.726788058994047 1 8
0.607296117600873 0 8
0.313685944145878 0 8
0.456578743758121 1 8
0.337180254576895 1 8
0.37860503148416 0 8
0.328393925291196 1 8
0.398232624767357 0 8
0.408597927511487 1 8
0.299472243937971 1 8
0.340435998713608 1 8
0.362657482797269 1 8
0.401961955901996 1 8
0.294314676399377 1 8
0.509330508550495 0 8
0.392376290334896 1 8
0.314283206134287 1 8
0.577516086993737 0 8
0.620574512175185 1 8
0.558722534641231 1 8
0.398808998502657 0 8
0.29444321231786 1 8
0.703251632769605 1 8
0.350835417442028 1 8
0.304380124467465 1 8
0.323403151043497 1 8
0.415174180878156 0 8
0.397299653596031 1 8
0.513231598750148 1 8
0.341373998331954 1 8
0.406755184018712 0 8
0.678718365199612 1 8
0.5739659302919 0 8
0.332901773652843 0 8
0.536331159099661 1 8
0.429421178883262 0 8
0.373092120956534 1 8
0.624744524048605 0 8
0.440882850351288 1 9
0.316770723120143 1 9
0.514394674166482 0 9
0.655418267426608 1 9
0.360367262403106 1 9
0.307875144242603 1 9
0.355447482294182 1 9
0.321147395964664 1 9
0.500394925522183 1 9
0.340100267777544 1 9
0.360258783932773 1 9
0.334012380764649 0 9
0.527744732023834 1 9
0.339911143547705 1 9
0.508545888439238 1 9
0.597779339753451 1 9
0.417966118337792 0 9
0.325547191615549 0 9
0.485669238262916 1 9
0.444136189695642 1 9
0.391074566919723 0 9
0.377154114390047 1 9
0.838310163611137 0 9
0.637171606188902 1 9
0.480823407526193 1 9
0.486622479490761 1 9
0.389491392517608 0 9
0.358469357331448 1 9
0.395061762712781 1 9
0.564223046087093 0 9
0.393304207699561 1 9
0.401114513706613 1 9
0.50510357673101 0 9
0.416488282703782 0 9
0.329110654920296 0 9
0.500743353238355 1 9
0.355738976386885 1 9
0.468072197218396 0 9
0.480385489475302 1 9
0.414828847824504 1 9
0.895278436733892 1 9
0.345258412751803 1 9
0.33606691293425 0 9
0.432634716907373 0 9
0.449117042789187 1 9
0.62339707201322 1 9
0.436499742094018 1 9
0.354343506332009 0 9
0.316915577099489 1 9
0.433883527037731 1 9
0.529392705690438 0 9
0.441179931990527 0 9
0.395045618086625 1 9
0.434237909762079 0 9
0.385607581006203 1 9
0.547104764231274 1 9
0.378586887922124 1 9
0.354207974367752 0 9
0.51498914106063 1 9
0.424869618140182 1 9
0.364773636486684 0 9
0.434061124499413 0 9
0.381973184991513 1 9
0.49820760905163 0 9
0.481719603720106 1 9
0.497395004299005 1 9
0.585868026063427 0 9
0.571416573467457 1 9
0.439770378255038 1 9
0.581249618385776 0 9
0.406287546138161 0 9
0.751529762884332 1 9
0.349607019643217 1 9
0.386746443250007 1 9
0.836308077263944 1 9
0.467683774716673 0 9
0.318742516201415 1 9
0.529208444059165 0 9
0.640147767555458 1 9
0.430176282329587 1 9
0.399633579291119 0 9
0.691687574593489 1 9
0.62216222774473 0 9
0.358083934914929 1 9
0.606488514678328 1 9
0.325725215835969 0 9
0.328264480065283 0 9
0.418196218793885 1 9
0.381730882697668 1 9
0.362828965184801 0 9
0.320075987060515 0 9
0.445782541356016 1 9
0.351149483303398 1 9
0.487498939546572 1 9
0.319768872336891 1 9
0.501672371865211 1 9
0.462577095282942 1 9
0.39049293241608 1 9
0.714945916808873 1 9
0.526915887463303 1 9
0.426898871908208 1 10
0.286602022341304 1 10
0.300049476336196 0 10
0.595990926039766 1 10
0.395571207874542 1 10
0.475101845270303 1 10
0.714357164116467 1 10
0.282138832677307 1 10
0.275845412033387 0 10
0.288588914944795 1 10
0.305002515223024 1 10
0.415953084559726 1 10
0.333618957545107 1 10
0.590747407521544 0 10
0.300603635304027 1 10
0.396384456001363 1 10
0.482634801376991 1 10
0.307364767668749 0 10
0.375643982408358 1 10
0.339937245292523 1 10
0.353426039650813 1 10
0.376092770035409 1 10
0.49152227206161 0 10
0.281324052413448 0 10
0.307989297668349 1 10
0.254783904743188 1 10
0.413966250100207 0 10
0.393964331524836 1 10
0.29081747387875 0 10
0.277627215395487 1 10
0.423661927778378 1 10
0.444298521426731 1 10
0.607023135849664 0 10
0.261872242274022 0 10
0.253191439910322 0 10
0.260094680058559 0 10
0.413989461063806 0 10
0.522098918625709 1 10
0.290416776712178 0 10
0.692949952880783 1 10
0.623452618497107 1 10
0.330384971800195 0 10
0.283374217016045 1 10
0.318862860131505 1 10
0.287410466933505 1 10
0.318455275558788 1 10
0.372791719943166 1 10
0.290773450108252 0 10
0.298692582412955 1 10
0.260017547382631 0 10
0.370152872127947 1 10
0.401318434233713 1 10
0.376397075021414 1 10
0.39336624409819 1 10
0.367710171911131 1 10
0.321765082475405 1 10
0.518531988146299 1 10
0.359033957775472 0 10
0.359507646898434 1 10
0.28799610238717 0 10
0.347979229769247 0 10
0.354341968379975 0 10
0.303324452563783 1 10
0.302239118472848 1 10
0.274102413979383 1 10
0.308654529474891 1 10
0.272678932340231 0 10
0.6327766391829 1 10
0.298752066072394 0 10
0.554364732554688 0 10
0.351629223771664 0 10
0.465293121032255 0 10
0.683130891798692 1 10
0.43185055170964 1 10
0.402114018826965 1 10
0.475402104468932 1 10
0.688198227423704 0 10
0.392136044742404 0 10
0.512975305215258 0 10
0.447768058340421 1 10
0.350697262300408 0 10
0.366212884141382 0 10
0.392109006177143 0 10
0.397977893827002 1 10
0.543828837269744 0 10
0.580533565995739 1 10
0.349986072744582 0 10
0.286909323168482 0 10
0.519051379188652 1 10
0.325578224964141 0 10
0.770725402954767 1 10
0.415061044161336 1 10
0.586504609280594 1 10
0.404850750918972 1 10
0.401951312739649 0 10
0.400316335525642 1 10
0.295428863660738 1 10
0.316979338983713 0 10
0.259305334422306 0 10
0.254623388900399 0 10
0.492193910660413 1 11
0.523386095885765 1 11
0.504963252180262 1 11
0.507733352941092 1 11
0.492523945775704 1 11
0.538137711748292 1 11
0.676174882166052 1 11
0.557273186409274 0 11
0.608772012252019 1 11
0.528393084871003 1 11
0.636196358369868 1 11
0.559737636932235 0 11
0.526726338539323 1 11
0.585079601298589 1 11
0.501566251571043 1 11
0.514026382515149 1 11
0.499489267849043 1 11
0.597148295305002 1 11
0.595662839236587 1 11
0.517084891602456 1 11
0.515344492178976 1 11
0.632549277190684 0 11
0.586361757806601 1 11
0.505054727585889 1 11
0.49803553938548 1 11
0.767944877955919 0 11
0.517362977574049 1 11
0.525613993218089 1 11
0.824981112694611 1 11
0.547286836021684 0 11
0.568801130335852 1 11
0.492305679033487 1 11
0.490707572273056 0 11
0.57337388471782 1 11
0.87726031425054 0 11
0.553492323307948 0 11
0.538378254227822 0 11
0.550007235507991 1 11
0.707234278928334 1 11
0.619802869286868 1 11
0.562779016602 1 11
0.598559677228219 1 11
0.609191267876368 1 11
0.51758503399931 1 11
0.599871735495367 1 11
0.580503057753195 1 11
0.50673286740913 1 11
0.643564983689493 1 11
0.482241438739376 1 11
0.510538931218899 1 11
0.597447023177345 1 11
0.661651277248489 1 11
0.636664431871876 1 11
0.496126172925446 1 11
0.486984881514479 1 11
0.557010048538362 0 11
0.507713215678303 0 11
0.557232557623605 1 11
0.651882219231877 1 11
0.569616309161516 1 11
0.548172087446406 1 11
0.50169299897371 1 11
0.566633252772751 1 11
0.804486233771961 0 11
0.504222040360523 1 11
0.662780736342732 0 11
0.588650806265008 0 11
0.540151028427468 1 11
0.501754460433708 1 11
0.657423485884315 0 11
0.55621491745452 0 11
0.668871289097157 1 11
0.534017631772128 1 11
0.522480067796092 0 11
0.500957084267512 1 11
0.760619197133556 1 11
0.589546355057763 1 11
0.523055154182884 1 11
0.499629591185025 1 11
0.748885606525568 1 11
0.52008592631636 1 11
0.695980755365489 0 11
0.778713105541422 1 11
0.492119988307466 0 11
0.668130257776338 0 11
0.562730122117822 1 11
0.573691441426654 1 11
0.760714025732089 1 11
0.53559714915903 1 11
0.582902690256883 1 11
0.539153376707243 0 11
0.547778792202682 0 11
0.52168463072637 1 11
0.538534484573869 0 11
0.512218118364511 1 11
0.600979031733893 1 11
0.519606120459503 1 11
0.519881808811491 1 11
0.533581501540474 0 11
0.59635430764538 1 11
0.604228432941432 1 12
0.47078384997918 1 12
0.572419860475514 1 12
0.416122360778901 0 12
0.482865361278242 1 12
0.506183741900075 1 12
0.66006192663235 1 12
0.351511290994899 1 12
0.335524618216096 1 12
0.267419548876167 1 12
0.326512368747182 1 12
0.434555889146433 1 12
0.851748791532228 1 12
0.325314799117455 1 12
0.474341874642329 1 12
0.31448842408273 1 12
0.51633713603151 1 12
0.356510089147998 1 12
0.614121809665683 1 12
0.739819322437618 1 12
0.495660743407968 1 12
0.372103210116824 1 12
0.742868687627018 1 12
0.366716103135822 1 12
0.593022705648097 1 12
0.710910705795713 1 12
0.410787756785193 1 12
1.08621712047461 1 12
0.294862045058843 1 12
0.331821664431373 1 12
0.408241716119625 1 12
0.43602821059022 1 12
0.46648621215909 0 12
0.366662384082709 1 12
1.13498037983462 1 12
0.476136630713614 1 12
0.39625201536025 1 12
0.288971875951268 1 12
0.427651493682912 1 12
0.516602520384074 1 12
0.331602930233544 1 12
0.353143617856803 1 12
0.383367386858451 0 12
0.413519170343917 1 12
0.282707776154828 1 12
0.346206364227568 1 12
0.287050996183243 1 12
0.625715147209917 1 12
0.618543475796749 1 12
0.450093610927932 1 12
0.395758658429542 1 12
0.433429544034907 1 12
0.30216514845964 1 12
0.949653767508325 1 12
1.42662669908218 0 12
0.407788163249444 1 12
0.336828081944433 1 12
0.283961062298695 1 12
0.28007749954861 1 12
0.449683610674688 1 12
1.00266830077148 0 12
0.43711206922263 1 12
0.817221882475784 1 12
0.44650103914566 1 12
0.61068359771893 1 12
